file_name,fleetsize,price1,price2,spacing,optout,demfact,devfact,area_size,arrival_frequency,groups,run_seed,nr_travellers,nr_mode0,nr_mode1,nr_mode2,nr_mode3,nr_mode4,demand,demand_pk,demand_offpk,served,served_pk,served_offpk,service_ratio,service_ratio_pk,service_ratio_offpk,MS_demand,MS_demand_pk,MS_demand_offpk,MS_served,MS_served_pk,MS_served_offpk,punctuality,punctuality_pk,punctuality_offpk,punctuality_served,punctuality_served_pk,punctuality_served_offpk,wait_avg,wait_avg_pk,wait_avg_offpk,wait_served_avg,wait_served_avg_pk,wait_served_avg_offpk,walk_avg,walk_avg_pk,walk_avg_offpk,walk_served_avg,walk_served_avg_pk,walk_served_avg_offpk,dev_avg,dev_avg_pk,dev_avg_offpk,nr_of_routes,zero_time,tot_use_time,use_time_ratio,avg_veh_use_time,avg_idle_time,fraction_idle_time,tot_distance,tot_deadheading_distance,tot_shared_distance,tot_non_shared_dist,avg_deadheading_distance,avg_direct_distance,avg_trip_distance,avg_route_distance,avg_direct_ride_time,avg_trip_duration,load_factor,consolidated_dropoffs,fraction_consolidated_dropoffs,transportation_dist,effective_transport_dist,transportation_ratio,effective_transport_ratio,bin0_0_1000,bin0_1000_2000,bin0_2000_2500,bin0_2500_plus,bin0_2500_3000,bin0_3000_4000,bin0_4000_6000,bin0_6000_7100,bin1_0_1000,bin1_1000_2000,bin1_2000_2500,bin1_2500_plus,bin1_2500_3000,bin1_3000_4000,bin1_4000_6000,bin1_6000_7100,bin2_0_1000,bin2_1000_2000,bin2_2000_2500,bin2_2500_plus,bin2_2500_3000,bin2_3000_4000,bin2_4000_6000,bin2_6000_7100,bin3_0_1000,bin3_1000_2000,bin3_2000_2500,bin3_2500_plus,bin3_2500_3000,bin3_3000_4000,bin3_4000_6000,bin3_6000_7100,bin4_0_1000,bin4_1000_2000,bin4_2000_2500,bin4_2500_plus,bin4_2500_3000,bin4_3000_4000,bin4_4000_6000,bin4_6000_7100
results_fl32_pr200_37.5_space0_opt700.0_dem1_dev2_area2_freq1_groups1_RS19.csv,32,200,37.5,0.0,700.0,1,2,2,1,1,19,2728,849,958,372,308,241,942,462,480,849,372,477,0.9012738853503184,0.8051948051948052,0.99375,0.3453079178885631,0.3147138964577656,0.3809523809523809,0.3112170087976539,0.2534059945504087,0.3785714285714285,0.5010615711252654,0.1038961038961039,0.8833333333333333,0.4440518256772673,0.8709677419354839,0.1111111111111111,5.405925706914222,10.23777793914796,0.7552679333892475,4.4787078775073565,9.30207535401528,0.7170879587212999,0.0,0.0,0.0,0.0,0.0,0.0,1.4330096613453709,1.4876944887488317,1.390362374565316,268,151.50014033340443,10042.85099019684,0.871775259565698,313.8390934436513,46.16090655634872,0.128224740434302,3784.882945588576,1386.748317887516,1340.4889510517803,1057.6456766492795,1.6333902448616209,3.615768199314176,5.536005106440809,14.12269755816633,11.03504044292039,16.533093404968575,3.167910447761194,0,0.0,2398.1346277010603,3069.7872012177354,0.633608664303919,0.811065294580824,64,449,24,312,35,80,178,19,80,481,29,368,25,101,212,30,59,268,7,38,7,13,18,0,46,224,5,33,10,12,11,0,241,0,0,0,0,0,0,0
results_fl32_pr200_37.5_space0_opt700.0_dem1_dev2_area2_freq1_groups1_RS2.csv,32,200,37.5,0.0,700.0,1,2,2,1,1,2,2728,889,946,371,293,229,970,460,510,889,379,510,0.9164948453608248,0.8239130434782609,1.0,0.3555718475073314,0.3133514986376022,0.4047619047619047,0.3258797653958944,0.2581743869209809,0.4047619047619047,0.5082474226804123,0.1260869565217391,0.8529411764705882,0.4454443194600675,0.8469656992084432,0.1470588235294117,4.4827750670484,8.852562354635127,0.5413982978525305,3.631952096150693,7.790744806261677,0.5413982978525305,0.0,0.0,0.0,0.0,0.0,0.0,1.432179597449678,1.4745300026197674,1.400707433607592,279,169.10277458962648,10480.35466923505,0.9097530094822092,327.5110834135953,32.488916586404684,0.0902469905177908,3947.559601155778,1423.2721028295157,1373.396050192345,1150.8914481339175,1.6009809930590728,3.533332038047731,5.436905952564561,14.14895914392752,10.851848973439402,16.308109965829015,3.186379928315412,0,0.0,2524.2874983262627,3141.1321818244355,0.6394551959613718,0.7957149477628572,83,477,14,315,25,95,172,23,64,479,29,374,30,103,214,27,47,278,7,39,6,10,21,2,46,209,7,31,7,14,9,1,229,0,0,0,0,0,0,0
results_fl32_pr200_37.5_space0_opt700.0_dem1_dev2_area2_freq1_groups1_RS20.csv,32,200,37.5,0.0,700.0,1,2,2,1,1,20,2728,907,994,328,279,220,993,449,544,907,367,540,0.9133937562940584,0.8173719376391982,0.9926470588235294,0.3640029325513196,0.305858310626703,0.4317460317460317,0.3324780058651026,0.25,0.4285714285714285,0.5297079556898288,0.086859688195991,0.8952205882352942,0.4200661521499448,0.8937329700272479,0.0981481481481481,4.658577362840621,9.66773335899645,0.5241820645428886,3.836437488595866,8.76868448299315,0.4843362905517879,0.0,0.0,0.0,0.0,0.0,0.0,1.429270654212789,1.494969376013358,1.3846198562483276,282,154.34676706338757,10473.075053255796,0.9091210983728988,327.2835954142436,32.71640458575638,0.090878901627101,3930.783773965112,1425.5618221802076,1398.788304171165,1106.433647613739,1.5717329902758628,3.5226889027051187,5.394471169509144,13.938949553067772,10.828197561566933,16.212631019832873,3.2163120567375887,0,0.0,2505.2219517849044,3195.078834753541,0.6373339506430811,0.8128350523668105,86,491,25,305,26,72,191,16,62,529,28,375,34,92,229,20,59,229,8,32,5,15,11,1,48,188,7,36,4,16,16,0,220,0,0,0,0,0,0,0
results_fl32_pr200_37.5_space0_opt700.0_dem1_dev2_area2_freq1_groups1_RS21.csv,32,200,37.5,0.0,700.0,1,2,2,1,1,21,2728,909,956,349,286,228,1011,465,546,909,363,546,0.8991097922848664,0.7806451612903226,1.0,0.3706011730205278,0.3167574931880109,0.4333333333333333,0.3332111436950146,0.247275204359673,0.4333333333333333,0.5182987141444114,0.0623655913978494,0.9065934065934066,0.4235423542354235,0.9201101928374656,0.0934065934065934,5.317282040203231,11.176678313224386,0.3271368626302672,4.318058362908303,10.320932024483538,0.3271368626302672,0.0,0.0,0.0,0.0,0.0,0.0,1.4270855756742729,1.4926771535495662,1.3834779881857535,287,155.1165672009121,10509.15597677198,0.9122531229836788,328.4111242741244,31.5888757258756,0.0877468770163211,3941.620189547392,1438.0054460769534,1384.7268379400855,1118.8879055303523,1.581964187103359,3.5102016154997533,5.336954698426583,13.733868256262689,10.800448034443896,16.067820121916064,3.167247386759582,0,0.0,2503.614743470438,3190.7732684892767,0.6351740205993626,0.8095080487335506,80,492,24,313,28,84,186,15,71,474,24,387,34,91,236,26,50,258,6,35,13,11,10,1,44,215,7,20,4,4,12,0,228,0,0,0,0,0,0,0
results_fl32_pr200_37.5_space0_opt700.0_dem1_dev2_area2_freq1_groups1_RS22.csv,32,200,37.5,0.0,700.0,1,2,2,1,1,22,2728,888,989,326,306,219,977,450,527,888,365,523,0.9089048106448312,0.8111111111111111,0.9924098671726757,0.3581378299120235,0.3065395095367847,0.4182539682539682,0.3255131964809384,0.2486376021798365,0.4150793650793651,0.5353121801432958,0.1,0.9070208728652752,0.411036036036036,0.8767123287671232,0.0860420650095602,4.40349255359607,9.20158164041209,0.3064525363907386,3.501030117835665,8.11203681340211,0.2830235329757178,0.0,0.0,0.0,0.0,0.0,0.0,1.420920451088196,1.4717474060858793,1.385448484407213,283,159.74983997343938,10518.693944227838,0.9130810715475554,328.70918575711994,31.29081424288006,0.0869189284524446,3962.562274902527,1440.283760385862,1357.640963601107,1164.6375509155582,1.6219411716057004,3.560402051165428,5.426076004027913,14.001986837111405,10.912004558145396,16.257270999941927,3.137809187279152,0,0.0,2522.278514516665,3161.637021434901,0.6365271608453672,0.7978769296471617,73,478,30,307,28,85,168,26,71,527,26,365,31,91,222,21,37,239,9,41,6,16,19,0,58,210,10,28,6,10,12,0,219,0,0,0,0,0,0,0
results_fl32_pr200_37.5_space0_opt700.0_dem1_dev2_area2_freq1_groups1_RS23.csv,32,200,37.5,0.0,700.0,1,2,2,1,1,23,2728,880,941,369,288,250,996,463,533,880,353,527,0.8835341365461847,0.7624190064794817,0.9887429643527204,0.3651026392961877,0.3153950953678474,0.423015873015873,0.3225806451612903,0.2404632152588555,0.4182539682539682,0.4397590361445783,0.0172786177105831,0.8067542213883677,0.5022727272727273,0.9773371104815864,0.1840607210626186,5.077385651292757,10.23910901365034,0.5935621676688101,4.047365685883511,9.297645594124626,0.5305747796043637,0.0,0.0,0.0,0.0,0.0,0.0,1.4284531625190984,1.490253420108966,1.3870575440575752,283,176.23569739295007,10395.182210890584,0.9023595669175856,324.8494440903308,35.15055590966921,0.0976404330824144,3906.981994900763,1420.1609006704855,1391.1746655562515,1095.6464286740256,1.61381920530737,3.531654227585583,5.416517902232437,13.80559008798856,10.84812050574574,16.220797358496334,3.1095406360424027,0,0.0,2486.821094230277,3107.855720275312,0.6365069246482264,0.7954620022133609,73,487,21,299,27,73,178,21,78,478,18,367,42,92,205,28,44,260,8,57,14,17,25,1,52,190,9,37,4,20,12,1,250,0,0,0,0,0,0,0
results_fl32_pr200_37.5_space0_opt700.0_dem1_dev2_area2_freq1_groups1_RS24.csv,32,200,37.5,0.0,700.0,1,2,2,1,1,24,2728,867,983,347,316,215,962,479,483,867,389,478,0.9012474012474012,0.8121085594989561,0.989648033126294,0.3526392961876833,0.3262942779291553,0.3833333333333333,0.3178152492668621,0.2649863760217983,0.3793650793650793,0.4594594594594595,0.1419624217118998,0.7743271221532091,0.4901960784313725,0.8251928020565553,0.2175732217573222,5.353139988625402,9.481023731497263,1.2594416183653123,4.426994000755213,8.42939753148854,1.169807863819514,0.0,0.0,0.0,0.0,0.0,0.0,1.427083108039893,1.4601059835636068,1.4002088432308464,270,166.2706140219796,10021.840378613397,0.869951421754635,313.1825118316686,46.81748816833141,0.130048578245365,3760.578170376029,1373.6938107091912,1358.1784413021398,1028.7059183646977,1.5844219270002204,3.5485380844830945,5.392436785352014,13.928067297688996,10.88564018774021,16.20925975368495,3.2111111111111112,0,0.0,2386.8843596668376,3076.582519246844,0.634712071263278,0.8181142313388501,80,462,22,303,32,76,176,19,74,498,24,387,35,92,235,25,47,261,6,33,6,14,13,0,50,225,7,34,5,14,14,1,215,0,0,0,0,0,0,0
results_fl32_pr200_37.5_space0_opt700.0_dem1_dev2_area2_freq1_groups1_RS25.csv,32,200,37.5,0.0,700.0,1,2,2,1,1,25,2728,853,981,341,318,235,951,461,490,853,366,487,0.8969505783385909,0.7939262472885033,0.9938775510204082,0.3486070381231672,0.3140326975476839,0.3888888888888889,0.312683284457478,0.2493188010899182,0.3865079365079365,0.5383806519453207,0.1388286334056399,0.9142857142857144,0.3997655334114888,0.825136612021858,0.0800821355236139,5.1450749134951055,9.924522941792288,0.6484921766685743,3.922968018525597,8.363004043863837,0.5861031617005541,0.0,0.0,0.0,0.0,0.0,0.0,1.4279477840961092,1.465527492063443,1.3997051288270226,271,149.04352767258214,9944.334096141683,0.8632234458456323,310.7604405044276,49.2395594955724,0.1367765541543677,3731.100343263754,1348.8068745165635,1330.1057690677328,1052.1876996794574,1.5812507321413407,3.52340918788902,5.4106581776262095,13.767897945622709,10.829798195308932,16.22298143940382,3.1476014760147604,0,0.0,2382.2934687471907,3005.468037269339,0.6384962208395865,0.8055178796505716,76,447,37,293,29,88,157,19,85,510,19,367,32,99,205,31,47,244,5,45,13,14,16,2,52,216,11,39,9,11,18,1,235,0,0,0,0,0,0,0
results_fl32_pr200_37.5_space0_opt700.0_dem1_dev2_area2_freq1_groups1_RS26.csv,32,200,37.5,0.0,700.0,1,2,2,1,1,26,2728,881,960,388,282,217,965,456,509,881,376,505,0.9129533678756476,0.8245614035087719,0.9921414538310412,0.3537390029325513,0.3106267029972752,0.403968253968254,0.3229472140762463,0.2561307901907357,0.4007936507936508,0.4984455958549222,0.1118421052631579,0.8447937131630648,0.4540295119182747,0.8643617021276596,0.1485148514851485,5.10140474445038,10.01763682964135,0.697078947108369,4.227848961277249,9.064378141667133,0.6267896111255752,0.0,0.0,0.0,0.0,0.0,0.0,1.4257103290495885,1.4637719094871084,1.3973714097535384,275,163.6423130081068,10525.148682872414,0.9136413787215636,328.9108963397629,31.089103660237072,0.0863586212784363,3975.816907292586,1455.650820455218,1385.5551036531472,1134.610983184221,1.6522710788367967,3.6364195474563537,5.541060650718216,14.457516026518496,11.080932327680786,16.543888090005687,3.203636363636364,0,0.0,2520.1660868373683,3203.6856213090487,0.6338737787987141,0.8057930473188374,66,470,25,320,35,78,187,20,77,503,24,356,30,96,203,27,65,270,6,47,11,16,19,1,55,189,6,32,4,14,14,0,217,0,0,0,0,0,0,0
results_fl32_pr200_37.5_space0_opt700.0_dem1_dev2_area2_freq1_groups1_RS27.csv,32,200,37.5,0.0,700.0,1,2,2,1,1,27,2728,843,978,337,314,256,935,426,509,843,343,500,0.9016042780748664,0.8051643192488263,0.9823182711198428,0.3427419354838709,0.2901907356948229,0.403968253968254,0.3090175953079179,0.2336512261580381,0.3968253968253968,0.4299465240641711,0.0516431924882629,0.7465618860510805,0.5231316725978647,0.9358600583090378,0.24,4.474001897976391,8.631936594114604,0.9940801287133594,3.688467837311977,7.7388092018099135,0.9099336612663876,0.0,0.0,0.0,0.0,0.0,0.0,1.4269949466756524,1.4662619799786856,1.4000577618297734,271,180.5049900736752,10107.37217517336,0.8773760568726876,315.85538047416753,44.14461952583247,0.1226239431273124,3814.81747882802,1396.220046897876,1321.1581597059803,1097.4392722241637,1.656251538431644,3.571653418840983,5.454381282124534,14.076817265048044,10.937007597424408,16.313018112115422,3.11070110701107,0,0.0,2418.597431930144,3010.903832082954,0.6340008258201597,0.7892655018997023,73,447,17,306,38,73,175,20,62,516,31,369,45,99,204,21,56,234,8,39,12,14,11,2,34,234,14,32,5,15,12,0,256,0,0,0,0,0,0,0
